filename,class,ymin,xmin,xmax,ymax,source,track_id,frame_id
gfp_ferdinand1_frame480.jpg,shark,128,635,1280,412,gfp_ferdinand1,4,16
gfp_ferdinand1_frame510.jpg,shark,0,373,1058,344,gfp_ferdinand1,4,17
gfp_ferdinand1_frame540.jpg,shark,0,719,1277,229,gfp_ferdinand1,4,18
gfp_ferdinand1_frame930.jpg,shark,25,963,1279,257,gfp_ferdinand1,8,31
gfp_ferdinand1_frame960.jpg,shark,0,415,1279,294,gfp_ferdinand1,8,32
gfp_ferdinand1_frame990.jpg,shark,0,0,761,506,gfp_ferdinand1,8,33
gfp_ferdinand1_frame1020.jpg,shark,297,0,183,561,gfp_ferdinand1,8,34
gfp_ferdinand1_frame1020.jpg,shark,236,0,103,301,gfp_ferdinand1,14,34
gfp_ferdinand1_frame1050.jpg,shark,227,28,303,326,gfp_ferdinand1,14,35
gfp_ferdinand1_frame1080.jpg,shark,230,219,486,336,gfp_ferdinand1,14,36
gfp_ferdinand1_frame1110.jpg,shark,223,416,674,335,gfp_ferdinand1,14,37
gfp_ferdinand1_frame1140.jpg,shark,211,597,824,323,gfp_ferdinand1,14,38
gfp_ferdinand1_frame1170.jpg,shark,169,734,1099,311,gfp_ferdinand1,14,39
gfp_ferdinand1_frame1200.jpg,shark,84,959,1280,212,gfp_ferdinand1,14,40
gfp_ferdinand1_frame1230.jpg,shark,19,1180,1280,175,gfp_ferdinand1,14,41
gfp_ferdinand1_frame1170.jpg,shark,194,0,123,290,gfp_ferdinand1,15,39
gfp_ferdinand1_frame1200.jpg,shark,191,28,276,275,gfp_ferdinand1,15,40
gfp_ferdinand1_frame1230.jpg,shark,183,196,413,271,gfp_ferdinand1,15,41
gfp_ferdinand1_frame1260.jpg,shark,178,357,530,259,gfp_ferdinand1,15,42
gfp_ferdinand1_frame1290.jpg,shark,161,445,609,261,gfp_ferdinand1,15,43
gfp_ferdinand1_frame1320.jpg,shark,126,516,676,254,gfp_ferdinand1,15,44
gfp_ferdinand1_frame1350.jpg,shark,88,554,762,236,gfp_ferdinand1,15,45
gfp_ferdinand1_frame1380.jpg,shark,43,617,868,220,gfp_ferdinand1,15,46
gfp_ferdinand1_frame1410.jpg,shark,0,562,912,208,gfp_ferdinand1,15,47
gfp_ferdinand1_frame1440.jpg,shark,0,175,915,151,gfp_ferdinand1,15,48
gfp_ferdinand1_frame1470.jpg,shark,0,25,548,126,gfp_ferdinand1,15,49
gfp_ferdinand1_frame1380.jpg,shark,0,1085,1280,104,gfp_ferdinand1,20,46
gfp_ferdinand1_frame1410.jpg,shark,27,869,1125,180,gfp_ferdinand1,20,47
gfp_ferdinand1_frame1440.jpg,shark,134,667,865,294,gfp_ferdinand1,20,48
gfp_ferdinand1_frame1470.jpg,shark,242,467,672,400,gfp_ferdinand1,20,49
gfp_ferdinand1_frame1500.jpg,shark,323,186,504,513,gfp_ferdinand1,20,50
gfp_ferdinand1_frame1530.jpg,shark,386,0,244,596,gfp_ferdinand1,20,51
gfp_ferdinand1_frame1800.jpg,shark,219,639,751,291,gfp_ferdinand1,27,60
gfp_ferdinand1_frame1830.jpg,shark,210,640,844,307,gfp_ferdinand1,27,61
gfp_ferdinand1_frame1860.jpg,shark,124,709,1027,300,gfp_ferdinand1,27,62
gfp_ferdinand1_frame1890.jpg,shark,63,844,1227,235,gfp_ferdinand1,27,63
gfp_ferdinand1_frame1920.jpg,shark,11,1087,1280,189,gfp_ferdinand1,27,64
gfp_ferdinand1_frame1800.jpg,shark,0,0,375,91,gfp_ferdinand1,28,60
gfp_ferdinand1_frame1830.jpg,shark,0,240,466,108,gfp_ferdinand1,28,61
gfp_ferdinand1_frame1860.jpg,shark,0,341,568,138,gfp_ferdinand1,28,62
gfp_ferdinand1_frame1890.jpg,shark,46,463,750,153,gfp_ferdinand1,28,63
gfp_ferdinand1_frame1920.jpg,shark,58,701,963,182,gfp_ferdinand1,28,64
gfp_ferdinand1_frame1950.jpg,shark,72,934,1147,225,gfp_ferdinand1,28,65
gfp_ferdinand1_frame1980.jpg,shark,91,1096,1280,256,gfp_ferdinand1,28,66
gfp_ferdinand1_frame1800.jpg,shark,368,579,876,526,gfp_ferdinand1,29,60
gfp_ferdinand1_frame1830.jpg,shark,348,602,876,537,gfp_ferdinand1,29,61
gfp_ferdinand1_frame1860.jpg,shark,337,610,857,542,gfp_ferdinand1,29,62
gfp_ferdinand1_frame1890.jpg,shark,334,581,921,509,gfp_ferdinand1,29,63
gfp_ferdinand1_frame1920.jpg,shark,307,580,903,516,gfp_ferdinand1,29,64
gfp_ferdinand1_frame1950.jpg,shark,292,574,936,512,gfp_ferdinand1,29,65
gfp_ferdinand1_frame1980.jpg,shark,314,579,953,528,gfp_ferdinand1,29,66
gfp_ferdinand1_frame2760.jpg,shark,264,1018,1280,407,gfp_ferdinand1,38,92
gfp_ferdinand1_frame2790.jpg,shark,172,732,1280,388,gfp_ferdinand1,38,93
gfp_ferdinand1_frame2820.jpg,shark,96,465,1146,338,gfp_ferdinand1,38,94
gfp_ferdinand1_frame2850.jpg,shark,0,286,1012,227,gfp_ferdinand1,38,95
gfp_ferdinand1_frame2880.jpg,shark,0,73,790,223,gfp_ferdinand1,38,96
gfp_ferdinand1_frame2910.jpg,shark,0,27,537,192,gfp_ferdinand1,38,97
gfp_ferdinand1_frame2940.jpg,shark,0,109,565,269,gfp_ferdinand1,38,98
gfp_ferdinand1_frame3690.jpg,shark,0,72,284,153,gfp_ferdinand1,42,123
gfp_ferdinand1_frame3720.jpg,shark,0,103,528,271,gfp_ferdinand1,42,124
gfp_ferdinand1_frame3750.jpg,shark,139,409,708,300,gfp_ferdinand1,42,125
gfp_ferdinand1_frame3780.jpg,shark,166,605,820,279,gfp_ferdinand1,42,126
gfp_ferdinand1_frame3810.jpg,shark,170,724,989,272,gfp_ferdinand1,42,127
