filename,class,ymin,xmin,xmax,ymax,source,track_id,frame_id
gfp_caicos1_frame0.jpg,shark,481,790,1191,711,gfp_caicos1,3,0
gfp_caicos1_frame30.jpg,shark,510,831,1160,712,gfp_caicos1,3,1
gfp_caicos1_frame60.jpg,shark,505,771,1277,712,gfp_caicos1,3,2
gfp_caicos1_frame90.jpg,shark,501,740,1280,713,gfp_caicos1,3,3
gfp_caicos1_frame120.jpg,shark,495,821,1280,713,gfp_caicos1,3,4
gfp_caicos1_frame150.jpg,shark,455,806,1219,699,gfp_caicos1,3,5
gfp_caicos1_frame180.jpg,shark,499,898,1217,711,gfp_caicos1,3,6
gfp_caicos1_frame210.jpg,shark,447,880,1280,711,gfp_caicos1,3,7
gfp_caicos1_frame240.jpg,shark,507,728,1280,719,gfp_caicos1,3,8
gfp_caicos1_frame270.jpg,shark,358,560,1276,720,gfp_caicos1,3,9
gfp_caicos1_frame300.jpg,shark,523,742,1273,720,gfp_caicos1,3,10
gfp_caicos1_frame330.jpg,shark,292,834,1269,720,gfp_caicos1,3,11
gfp_caicos1_frame360.jpg,shark,390,825,1280,718,gfp_caicos1,3,12
gfp_caicos1_frame390.jpg,shark,419,794,1274,606,gfp_caicos1,3,13
gfp_caicos1_frame420.jpg,shark,412,793,1280,606,gfp_caicos1,3,14
gfp_caicos1_frame450.jpg,shark,417,648,1234,574,gfp_caicos1,3,15
gfp_caicos1_frame480.jpg,shark,375,530,1068,564,gfp_caicos1,3,16
gfp_caicos1_frame510.jpg,shark,372,412,845,558,gfp_caicos1,3,17
gfp_caicos1_frame540.jpg,shark,372,240,746,569,gfp_caicos1,3,18
gfp_caicos1_frame570.jpg,shark,351,246,733,562,gfp_caicos1,3,19
gfp_caicos1_frame600.jpg,shark,242,253,934,550,gfp_caicos1,3,20
gfp_caicos1_frame630.jpg,shark,111,272,1113,488,gfp_caicos1,3,21
gfp_caicos1_frame660.jpg,shark,0,202,1280,641,gfp_caicos1,3,22
gfp_caicos1_frame720.jpg,shark,416,0,867,720,gfp_caicos1,5,24
gfp_caicos1_frame750.jpg,shark,192,4,1165,718,gfp_caicos1,5,25
gfp_caicos1_frame780.jpg,shark,2,43,1280,720,gfp_caicos1,5,26
gfp_caicos1_frame810.jpg,shark,405,1047,1280,720,gfp_caicos1,5,27
gfp_caicos1_frame1380.jpg,shark,489,1,127,626,gfp_caicos1,10,46
gfp_caicos1_frame1410.jpg,shark,489,1,405,626,gfp_caicos1,10,47
gfp_caicos1_frame1440.jpg,shark,468,36,532,605,gfp_caicos1,10,48
gfp_caicos1_frame1470.jpg,shark,398,234,710,589,gfp_caicos1,10,49
gfp_caicos1_frame1500.jpg,shark,346,491,893,482,gfp_caicos1,10,50
gfp_caicos1_frame1530.jpg,shark,236,687,1041,441,gfp_caicos1,10,51
gfp_caicos1_frame1560.jpg,shark,95,813,1127,350,gfp_caicos1,10,52
gfp_caicos1_frame1590.jpg,shark,37,435,1245,314,gfp_caicos1,10,53
gfp_caicos1_frame1620.jpg,shark,0,0,1009,403,gfp_caicos1,10,54
gfp_caicos1_frame1650.jpg,shark,1,0,315,368,gfp_caicos1,10,55
gfp_caicos1_frame3030.jpg,shark,200,544,989,363,gfp_caicos1,24,101
gfp_caicos1_frame3060.jpg,shark,210,486,941,373,gfp_caicos1,24,102
gfp_caicos1_frame3090.jpg,shark,205,402,856,358,gfp_caicos1,24,103
gfp_caicos1_frame3120.jpg,shark,184,268,755,346,gfp_caicos1,24,104
gfp_caicos1_frame3150.jpg,shark,174,184,651,334,gfp_caicos1,24,105
gfp_caicos1_frame3180.jpg,shark,146,31,563,317,gfp_caicos1,24,106
gfp_caicos1_frame3210.jpg,shark,141,0,419,305,gfp_caicos1,24,107
gfp_caicos1_frame3240.jpg,shark,165,2,332,288,gfp_caicos1,24,108
gfp_caicos1_frame3270.jpg,shark,176,0,219,313,gfp_caicos1,24,109
gfp_caicos1_frame3600.jpg,shark,227,0,799,548,gfp_caicos1,25,120
