filename,class,ymin,xmin,xmax,ymax,source,track_id,frame_id
gfp_tiger1_frame75.jpg,shark,306,0,389,573,gfp_tiger1,2,3
gfp_tiger1_frame100.jpg,shark,81,2,774,692,gfp_tiger1,2,4
gfp_tiger1_frame125.jpg,shark,50,0,1229,717,gfp_tiger1,2,5
gfp_tiger1_frame150.jpg,shark,28,0,1280,720,gfp_tiger1,2,6
gfp_tiger1_frame175.jpg,shark,52,155,1279,629,gfp_tiger1,2,7
gfp_tiger1_frame200.jpg,shark,18,802,1279,570,gfp_tiger1,2,8
gfp_tiger1_frame225.jpg,shark,6,977,1280,582,gfp_tiger1,2,9
gfp_tiger1_frame275.jpg,shark,356,4,404,584,gfp_tiger1,3,11
gfp_tiger1_frame300.jpg,shark,312,109,730,528,gfp_tiger1,3,12
gfp_tiger1_frame325.jpg,shark,325,606,869,523,gfp_tiger1,3,13
gfp_tiger1_frame350.jpg,shark,367,591,880,607,gfp_tiger1,3,14
gfp_tiger1_frame375.jpg,shark,337,439,876,720,gfp_tiger1,3,15
gfp_tiger1_frame400.jpg,shark,341,141,1050,720,gfp_tiger1,3,16
gfp_tiger1_frame425.jpg,shark,345,919,1131,714,gfp_tiger1,3,17
gfp_tiger1_frame450.jpg,shark,313,879,1131,588,gfp_tiger1,3,18
gfp_tiger1_frame500.jpg,shark,292,838,1280,720,gfp_tiger1,9,20
gfp_tiger1_frame525.jpg,shark,51,221,1278,718,gfp_tiger1,9,21
gfp_tiger1_frame550.jpg,shark,161,0,1279,696,gfp_tiger1,9,22
gfp_tiger1_frame575.jpg,shark,235,0,878,720,gfp_tiger1,9,23
gfp_tiger1_frame625.jpg,shark,0,8,1124,689,gfp_tiger1,11,25
gfp_tiger1_frame650.jpg,shark,1,0,1269,695,gfp_tiger1,11,26
gfp_tiger1_frame675.jpg,shark,0,633,1278,600,gfp_tiger1,11,27
gfp_tiger1_frame700.jpg,shark,428,799,1280,720,gfp_tiger1,13,28
gfp_tiger1_frame725.jpg,shark,292,658,1257,718,gfp_tiger1,13,29
