filename,class,ymin,xmin,xmax,ymax,source,track_id,frame_id
gfp_niue1_frame210.jpg,shark,0,194,960,485,gfp_niue1,3,7
gfp_niue1_frame240.jpg,shark,170,615,1280,646,gfp_niue1,3,8
gfp_niue1_frame270.jpg,shark,336,932,1280,720,gfp_niue1,3,9
gfp_niue1_frame300.jpg,shark,469,1138,1279,717,gfp_niue1,3,10
gfp_niue1_frame300.jpg,shark,0,2,369,200,gfp_niue1,4,10
gfp_niue1_frame330.jpg,shark,0,1,615,374,gfp_niue1,4,11
gfp_niue1_frame360.jpg,shark,93,218,729,504,gfp_niue1,4,12
gfp_niue1_frame390.jpg,shark,285,434,800,568,gfp_niue1,4,13
gfp_niue1_frame420.jpg,shark,264,428,884,591,gfp_niue1,4,14
gfp_niue1_frame450.jpg,shark,245,589,1280,717,gfp_niue1,4,15
gfp_niue1_frame900.jpg,shark,251,456,740,498,gfp_niue1,10,30
gfp_niue1_frame930.jpg,shark,229,210,700,500,gfp_niue1,10,31
gfp_niue1_frame960.jpg,shark,166,32,873,550,gfp_niue1,10,32
gfp_niue1_frame990.jpg,shark,0,0,1213,547,gfp_niue1,10,33
gfp_niue1_frame1020.jpg,shark,105,625,1280,484,gfp_niue1,10,34
gfp_niue1_frame1050.jpg,shark,127,403,1274,529,gfp_niue1,10,35
gfp_niue1_frame1080.jpg,shark,122,219,999,537,gfp_niue1,10,36
gfp_niue1_frame1110.jpg,shark,232,134,576,527,gfp_niue1,10,37
gfp_niue1_frame1140.jpg,shark,264,319,755,453,gfp_niue1,10,38
gfp_niue1_frame1170.jpg,shark,281,491,775,581,gfp_niue1,10,39
gfp_niue1_frame1200.jpg,shark,377,410,790,582,gfp_niue1,10,40
gfp_niue1_frame1230.jpg,shark,272,473,776,546,gfp_niue1,10,41
gfp_niue1_frame1260.jpg,shark,97,284,1128,580,gfp_niue1,10,42
gfp_niue1_frame1290.jpg,shark,8,1,1280,549,gfp_niue1,10,43
gfp_niue1_frame1320.jpg,shark,274,1,125,378,gfp_niue1,13,44
gfp_niue1_frame1350.jpg,shark,202,1,433,403,gfp_niue1,13,45
gfp_niue1_frame1380.jpg,shark,188,65,674,382,gfp_niue1,13,46
gfp_niue1_frame1410.jpg,shark,202,342,885,360,gfp_niue1,13,47
gfp_niue1_frame1440.jpg,shark,210,589,1126,351,gfp_niue1,13,48
gfp_niue1_frame1470.jpg,shark,193,773,1280,344,gfp_niue1,13,49
gfp_niue1_frame1500.jpg,shark,221,956,1279,345,gfp_niue1,13,50
gfp_niue1_frame1530.jpg,shark,242,1154,1280,364,gfp_niue1,13,51
gfp_niue1_frame1560.jpg,shark,253,204,522,403,gfp_niue1,15,52
gfp_niue1_frame1590.jpg,shark,263,354,697,496,gfp_niue1,15,53
gfp_niue1_frame1620.jpg,shark,201,13,615,560,gfp_niue1,15,54
gfp_niue1_frame1650.jpg,shark,26,0,563,534,gfp_niue1,15,55
gfp_niue1_frame1710.jpg,shark,245,0,200,386,gfp_niue1,17,57
gfp_niue1_frame1740.jpg,shark,180,1,512,375,gfp_niue1,17,58
gfp_niue1_frame1770.jpg,shark,194,244,757,353,gfp_niue1,17,59
gfp_niue1_frame1800.jpg,shark,198,641,998,340,gfp_niue1,17,60
gfp_niue1_frame1830.jpg,shark,184,881,1224,326,gfp_niue1,17,61
gfp_niue1_frame1860.jpg,shark,167,1094,1276,308,gfp_niue1,17,62
gfp_niue1_frame1830.jpg,shark,286,367,614,387,gfp_niue1,20,61
gfp_niue1_frame1860.jpg,shark,252,513,696,393,gfp_niue1,20,62
gfp_niue1_frame1890.jpg,shark,214,463,740,400,gfp_niue1,20,63
gfp_niue1_frame1920.jpg,shark,191,505,964,476,gfp_niue1,20,64
gfp_niue1_frame1950.jpg,shark,63,203,1103,557,gfp_niue1,20,65
