filename,class,ymin,xmin,xmax,ymax,source,track_id,frame_id
gfp_tonga1_frame0.jpg,shark,261,0,278,463,gfp_tonga1,1,0
gfp_tonga1_frame25.jpg,shark,254,2,366,462,gfp_tonga1,1,1
gfp_tonga1_frame50.jpg,shark,242,93,447,449,gfp_tonga1,1,2
gfp_tonga1_frame75.jpg,shark,218,222,584,459,gfp_tonga1,1,3
gfp_tonga1_frame100.jpg,shark,203,209,734,452,gfp_tonga1,1,4
gfp_tonga1_frame125.jpg,shark,189,204,895,472,gfp_tonga1,1,5
gfp_tonga1_frame150.jpg,shark,163,62,1018,451,gfp_tonga1,1,6
gfp_tonga1_frame175.jpg,shark,127,432,1246,457,gfp_tonga1,1,7
gfp_tonga1_frame200.jpg,shark,92,645,1280,548,gfp_tonga1,1,8
gfp_tonga1_frame225.jpg,shark,102,602,1224,427,gfp_tonga1,1,9
gfp_tonga1_frame250.jpg,shark,121,588,1239,564,gfp_tonga1,1,10
gfp_tonga1_frame275.jpg,shark,71,614,1280,585,gfp_tonga1,1,11
gfp_tonga1_frame300.jpg,shark,88,637,1279,604,gfp_tonga1,1,12
gfp_tonga1_frame325.jpg,shark,122,624,1279,546,gfp_tonga1,1,13
gfp_tonga1_frame350.jpg,shark,152,504,1278,513,gfp_tonga1,1,14
gfp_tonga1_frame375.jpg,shark,142,317,1278,503,gfp_tonga1,1,15
gfp_tonga1_frame400.jpg,shark,106,93,1052,433,gfp_tonga1,1,16
gfp_tonga1_frame425.jpg,shark,123,0,791,433,gfp_tonga1,1,17
gfp_tonga1_frame450.jpg,shark,111,0,394,417,gfp_tonga1,1,18
gfp_tonga1_frame475.jpg,shark,144,0,296,455,gfp_tonga1,1,19
gfp_tonga1_frame550.jpg,shark,288,66,402,515,gfp_tonga1,4,22
gfp_tonga1_frame575.jpg,shark,233,210,744,532,gfp_tonga1,4,23
gfp_tonga1_frame600.jpg,shark,218,712,1225,470,gfp_tonga1,4,24
gfp_tonga1_frame625.jpg,shark,192,1043,1280,470,gfp_tonga1,4,25
gfp_tonga1_frame650.jpg,shark,51,639,1279,478,gfp_tonga1,4,26
gfp_tonga1_frame675.jpg,shark,2,217,951,399,gfp_tonga1,4,27
gfp_tonga1_frame700.jpg,shark,107,5,507,454,gfp_tonga1,4,28
gfp_tonga1_frame725.jpg,shark,108,69,685,537,gfp_tonga1,4,29
gfp_tonga1_frame750.jpg,shark,178,369,830,444,gfp_tonga1,4,30
gfp_tonga1_frame775.jpg,shark,196,646,1202,481,gfp_tonga1,4,31
gfp_tonga1_frame800.jpg,shark,168,925,1280,455,gfp_tonga1,4,32
gfp_tonga1_frame850.jpg,shark,391,155,832,660,gfp_tonga1,5,34
gfp_tonga1_frame875.jpg,shark,413,331,785,657,gfp_tonga1,5,35
gfp_tonga1_frame900.jpg,shark,334,256,828,718,gfp_tonga1,5,36
gfp_tonga1_frame925.jpg,shark,221,0,742,652,gfp_tonga1,5,37
gfp_tonga1_frame950.jpg,shark,328,0,204,657,gfp_tonga1,5,38
gfp_tonga1_frame1225.jpg,shark,93,1,283,293,gfp_tonga1,9,49
gfp_tonga1_frame1250.jpg,shark,69,0,539,284,gfp_tonga1,9,50
gfp_tonga1_frame1275.jpg,shark,97,5,754,296,gfp_tonga1,9,51
gfp_tonga1_frame1300.jpg,shark,108,220,926,306,gfp_tonga1,9,52
gfp_tonga1_frame1325.jpg,shark,120,507,1171,314,gfp_tonga1,9,53
gfp_tonga1_frame1350.jpg,shark,125,719,1280,351,gfp_tonga1,9,54
gfp_tonga1_frame1375.jpg,shark,117,980,1279,350,gfp_tonga1,9,55
gfp_tonga1_frame1425.jpg,shark,256,1118,1279,357,gfp_tonga1,11,57
gfp_tonga1_frame1450.jpg,shark,226,840,1216,367,gfp_tonga1,11,58
gfp_tonga1_frame1475.jpg,shark,231,782,954,357,gfp_tonga1,11,59
gfp_tonga1_frame1500.jpg,shark,215,513,766,322,gfp_tonga1,11,60
gfp_tonga1_frame1525.jpg,shark,208,390,659,300,gfp_tonga1,11,61
gfp_tonga1_frame1550.jpg,shark,216,273,513,297,gfp_tonga1,11,62
gfp_tonga1_frame1575.jpg,shark,226,161,414,304,gfp_tonga1,11,63
gfp_tonga1_frame1600.jpg,shark,230,41,296,311,gfp_tonga1,11,64
gfp_tonga1_frame1625.jpg,shark,238,0,187,320,gfp_tonga1,11,65
gfp_tonga1_frame1650.jpg,shark,250,1,73,324,gfp_tonga1,11,66
gfp_tonga1_frame1500.jpg,shark,76,2,323,249,gfp_tonga1,14,60
gfp_tonga1_frame1525.jpg,shark,80,1,551,262,gfp_tonga1,14,61
gfp_tonga1_frame1550.jpg,shark,79,261,707,263,gfp_tonga1,14,62
gfp_tonga1_frame1575.jpg,shark,91,525,793,240,gfp_tonga1,14,63
gfp_tonga1_frame1600.jpg,shark,112,682,844,243,gfp_tonga1,14,64
gfp_tonga1_frame1625.jpg,shark,140,706,846,239,gfp_tonga1,14,65
gfp_tonga1_frame1650.jpg,shark,129,674,820,211,gfp_tonga1,14,66
gfp_tonga1_frame1675.jpg,shark,150,599,743,232,gfp_tonga1,14,67
gfp_tonga1_frame1700.jpg,shark,165,547,705,253,gfp_tonga1,14,68
gfp_tonga1_frame1725.jpg,shark,208,431,640,267,gfp_tonga1,14,69
gfp_tonga1_frame1750.jpg,shark,213,323,548,279,gfp_tonga1,14,70
gfp_tonga1_frame1775.jpg,shark,218,223,449,290,gfp_tonga1,14,71
gfp_tonga1_frame1800.jpg,shark,225,151,362,303,gfp_tonga1,14,72
gfp_tonga1_frame1850.jpg,shark,237,0,176,312,gfp_tonga1,14,74
gfp_tonga1_frame1875.jpg,shark,233,0,80,310,gfp_tonga1,14,75
gfp_tonga1_frame1625.jpg,shark,191,1104,1280,394,gfp_tonga1,21,65
gfp_tonga1_frame1650.jpg,shark,115,771,1280,451,gfp_tonga1,21,66
gfp_tonga1_frame1675.jpg,shark,173,518,1278,432,gfp_tonga1,21,67
gfp_tonga1_frame1700.jpg,shark,219,231,931,478,gfp_tonga1,21,68
gfp_tonga1_frame1725.jpg,shark,260,1,636,472,gfp_tonga1,21,69
gfp_tonga1_frame1750.jpg,shark,223,0,366,480,gfp_tonga1,21,70
gfp_tonga1_frame1800.jpg,shark,305,3,272,577,gfp_tonga1,27,72
gfp_tonga1_frame1825.jpg,shark,120,0,569,574,gfp_tonga1,27,73
gfp_tonga1_frame1850.jpg,shark,22,171,621,562,gfp_tonga1,27,74
gfp_tonga1_frame1875.jpg,shark,201,216,645,471,gfp_tonga1,27,75
gfp_tonga1_frame1900.jpg,shark,128,384,747,370,gfp_tonga1,27,76
gfp_tonga1_frame1925.jpg,shark,128,439,914,310,gfp_tonga1,27,77
