filename,class,ymin,xmin,xmax,ymax,source,track_id,frame_id
gfp_rand6_frame1020.jpg,shark,314,210,525,526,gfp_rand6,3,34
gfp_rand6_frame1050.jpg,shark,407,416,669,565,gfp_rand6,3,35
gfp_rand6_frame1080.jpg,shark,488,551,818,593,gfp_rand6,3,36
gfp_rand6_frame1050.jpg,shark,254,713,864,378,gfp_rand6,8,35
gfp_rand6_frame1080.jpg,shark,308,782,970,406,gfp_rand6,8,36
gfp_rand6_frame1110.jpg,shark,433,766,896,503,gfp_rand6,14,37
gfp_rand6_frame1140.jpg,shark,298,0,169,398,gfp_rand6,20,38
gfp_rand6_frame1200.jpg,shark,360,333,589,468,gfp_rand6,23,40
gfp_rand6_frame1230.jpg,shark,388,531,751,472,gfp_rand6,23,41
gfp_rand6_frame1260.jpg,shark,391,718,890,506,gfp_rand6,23,42
gfp_rand6_frame1200.jpg,shark,508,1076,1280,619,gfp_rand6,24,40
gfp_rand6_frame1230.jpg,shark,485,920,1201,598,gfp_rand6,24,41
gfp_rand6_frame1260.jpg,shark,480,729,927,563,gfp_rand6,24,42
gfp_rand6_frame1290.jpg,shark,291,913,1030,517,gfp_rand6,24,43
gfp_rand6_frame1320.jpg,shark,133,936,1073,336,gfp_rand6,24,44
gfp_rand6_frame1350.jpg,shark,0,990,1212,183,gfp_rand6,24,45
gfp_rand6_frame1230.jpg,shark,0,731,1280,317,gfp_rand6,26,41
gfp_rand6_frame1260.jpg,shark,0,316,983,377,gfp_rand6,26,42
gfp_rand6_frame1290.jpg,shark,159,449,729,540,gfp_rand6,26,43
gfp_rand6_frame1320.jpg,shark,307,651,984,509,gfp_rand6,26,44
gfp_rand6_frame1350.jpg,shark,360,974,1135,561,gfp_rand6,26,45
gfp_rand6_frame1380.jpg,shark,352,979,1280,628,gfp_rand6,26,46
gfp_rand6_frame1410.jpg,shark,471,873,1279,706,gfp_rand6,26,47
gfp_rand6_frame1320.jpg,shark,397,0,100,481,gfp_rand6,34,44
gfp_rand6_frame1350.jpg,shark,420,29,283,489,gfp_rand6,34,45
gfp_rand6_frame1380.jpg,shark,411,220,426,499,gfp_rand6,34,46
gfp_rand6_frame1410.jpg,shark,413,349,566,499,gfp_rand6,34,47
gfp_rand6_frame1380.jpg,shark,50,1130,1280,208,gfp_rand6,35,46
gfp_rand6_frame1410.jpg,shark,1,676,1279,327,gfp_rand6,35,47
gfp_rand6_frame1530.jpg,shark,347,331,614,438,gfp_rand6,38,51
gfp_rand6_frame1560.jpg,shark,383,57,259,512,gfp_rand6,38,52
gfp_rand6_frame1590.jpg,shark,388,1,96,511,gfp_rand6,38,53
gfp_rand6_frame1590.jpg,shark,310,300,844,550,gfp_rand6,41,53
gfp_rand6_frame1620.jpg,shark,193,208,481,589,gfp_rand6,41,54
gfp_rand6_frame1650.jpg,shark,259,304,664,710,gfp_rand6,41,55
gfp_rand6_frame1680.jpg,shark,375,539,962,720,gfp_rand6,41,56
gfp_rand6_frame1710.jpg,shark,418,401,902,695,gfp_rand6,41,57
gfp_rand6_frame1740.jpg,shark,198,369,607,553,gfp_rand6,41,58
gfp_rand6_frame1770.jpg,shark,239,313,709,490,gfp_rand6,41,59
gfp_rand6_frame1800.jpg,shark,360,550,915,525,gfp_rand6,41,60
gfp_rand6_frame1830.jpg,shark,428,782,1037,615,gfp_rand6,41,61
gfp_rand6_frame1860.jpg,shark,473,449,921,641,gfp_rand6,41,62
gfp_rand6_frame1890.jpg,shark,443,62,483,658,gfp_rand6,41,63
gfp_rand6_frame1920.jpg,shark,265,72,717,598,gfp_rand6,41,64
gfp_rand6_frame1950.jpg,shark,175,521,1280,495,gfp_rand6,41,65
gfp_rand6_frame1980.jpg,shark,346,709,1280,667,gfp_rand6,41,66
gfp_rand6_frame2010.jpg,shark,568,0,251,701,gfp_rand6,41,67
gfp_rand6_frame1770.jpg,shark,443,2,92,480,gfp_rand6,44,59
gfp_rand6_frame1800.jpg,shark,414,61,191,476,gfp_rand6,44,60
gfp_rand6_frame1830.jpg,shark,394,180,310,461,gfp_rand6,44,61
gfp_rand6_frame1860.jpg,shark,380,275,408,438,gfp_rand6,44,62
gfp_rand6_frame1890.jpg,shark,361,385,526,423,gfp_rand6,44,63
gfp_rand6_frame1950.jpg,shark,343,610,721,393,gfp_rand6,44,65
gfp_rand6_frame1980.jpg,shark,335,694,806,391,gfp_rand6,44,66
gfp_rand6_frame2010.jpg,shark,320,768,898,376,gfp_rand6,44,67
gfp_rand6_frame1920.jpg,shark,314,718,1087,446,gfp_rand6,50,64
gfp_rand6_frame1950.jpg,shark,366,316,701,509,gfp_rand6,50,65
gfp_rand6_frame1980.jpg,shark,436,16,353,622,gfp_rand6,50,66
gfp_rand6_frame2010.jpg,shark,615,445,791,720,gfp_rand6,50,67
gfp_rand6_frame2040.jpg,shark,81,655,802,274,gfp_rand6,56,68
gfp_rand6_frame2070.jpg,shark,103,587,798,219,gfp_rand6,56,69
gfp_rand6_frame2100.jpg,shark,104,542,762,246,gfp_rand6,56,70
gfp_rand6_frame2130.jpg,shark,95,546,907,290,gfp_rand6,56,71
gfp_rand6_frame2160.jpg,shark,102,554,1073,339,gfp_rand6,56,72
gfp_rand6_frame2190.jpg,shark,1,554,1280,436,gfp_rand6,56,73
gfp_rand6_frame1020.jpg,shark,2,564,1047,571,gfp_rand6,62,34
gfp_rand6_frame1020.jpg,shark,423,719,888,550,gfp_rand6,63,34
gfp_rand6_frame1050.jpg,shark,348,813,1086,514,gfp_rand6,63,35
gfp_rand6_frame1080.jpg,shark,217,1030,1279,455,gfp_rand6,63,36
gfp_rand6_frame1110.jpg,shark,229,763,1280,439,gfp_rand6,63,37
gfp_rand6_frame1140.jpg,shark,215,411,1139,468,gfp_rand6,63,38
gfp_rand6_frame1170.jpg,shark,244,259,734,532,gfp_rand6,63,39
gfp_rand6_frame1200.jpg,shark,323,259,478,588,gfp_rand6,63,40
gfp_rand6_frame1230.jpg,shark,459,369,543,588,gfp_rand6,63,41
gfp_rand6_frame1260.jpg,shark,463,437,763,563,gfp_rand6,63,42
gfp_rand6_frame1290.jpg,shark,475,629,761,552,gfp_rand6,63,43
gfp_rand6_frame1320.jpg,shark,497,717,896,574,gfp_rand6,63,44
gfp_rand6_frame1350.jpg,shark,481,839,1033,581,gfp_rand6,63,45
gfp_rand6_frame1230.jpg,shark,497,781,1078,656,gfp_rand6,64,41
gfp_rand6_frame1260.jpg,shark,432,531,902,570,gfp_rand6,64,42
gfp_rand6_frame1290.jpg,shark,338,206,592,516,gfp_rand6,64,43
gfp_rand6_frame1320.jpg,shark,283,31,407,433,gfp_rand6,64,44
gfp_rand6_frame1350.jpg,shark,262,3,252,380,gfp_rand6,64,45
gfp_rand6_frame1380.jpg,shark,290,1,166,396,gfp_rand6,64,46
gfp_rand6_frame1410.jpg,shark,291,54,165,466,gfp_rand6,64,47
gfp_rand6_frame1020.jpg,shark,583,735,1022,697,gfp_rand6,65,34
gfp_rand6_frame1050.jpg,shark,481,761,929,646,gfp_rand6,65,35
gfp_rand6_frame1080.jpg,shark,514,521,1041,719,gfp_rand6,65,36
gfp_rand6_frame1110.jpg,shark,546,540,932,719,gfp_rand6,65,37
gfp_rand6_frame1140.jpg,shark,609,1020,1219,702,gfp_rand6,65,38
gfp_rand6_frame1080.jpg,shark,526,1009,1168,619,gfp_rand6,66,36
gfp_rand6_frame1110.jpg,shark,546,1058,1277,618,gfp_rand6,66,37
gfp_rand6_frame1080.jpg,shark,672,1194,1280,717,gfp_rand6,67,36
gfp_rand6_frame1110.jpg,shark,638,1078,1277,720,gfp_rand6,67,37
gfp_rand6_frame1110.jpg,shark,476,725,867,540,gfp_rand6,68,37
gfp_rand6_frame1140.jpg,shark,487,811,1058,551,gfp_rand6,68,38
gfp_rand6_frame1170.jpg,shark,495,1056,1280,592,gfp_rand6,68,39
gfp_rand6_frame1140.jpg,shark,389,1024,1249,475,gfp_rand6,69,38
gfp_rand6_frame1170.jpg,shark,430,1159,1276,501,gfp_rand6,69,39
gfp_rand6_frame1020.jpg,shark,335,773,939,431,gfp_rand6,70,34
gfp_rand6_frame1050.jpg,shark,355,734,887,465,gfp_rand6,70,35
gfp_rand6_frame1080.jpg,shark,422,988,1172,475,gfp_rand6,70,36
gfp_rand6_frame1440.jpg,shark,521,324,1280,720,gfp_rand6,71,48
gfp_rand6_frame1470.jpg,shark,1,0,1278,716,gfp_rand6,71,49
gfp_rand6_frame1500.jpg,shark,0,0,1119,570,gfp_rand6,71,50
gfp_rand6_frame2220.jpg,shark,610,0,334,718,gfp_rand6,72,74
gfp_rand6_frame2250.jpg,shark,307,0,634,720,gfp_rand6,72,75
gfp_rand6_frame2280.jpg,shark,209,426,945,439,gfp_rand6,72,76
gfp_rand6_frame2310.jpg,shark,48,413,1029,602,gfp_rand6,72,77
gfp_rand6_frame2340.jpg,shark,183,125,647,683,gfp_rand6,72,78
gfp_rand6_frame2370.jpg,shark,353,6,625,714,gfp_rand6,72,79
gfp_rand6_frame2400.jpg,shark,363,0,653,714,gfp_rand6,72,80
gfp_rand6_frame2430.jpg,shark,213,438,857,466,gfp_rand6,72,81
gfp_rand6_frame2460.jpg,shark,166,417,963,628,gfp_rand6,72,82
gfp_rand6_frame2490.jpg,shark,329,367,638,625,gfp_rand6,72,83
gfp_rand6_frame2520.jpg,shark,176,206,664,688,gfp_rand6,72,84
gfp_rand6_frame780.jpg,shark,0,543,762,76,gfp_rand6,75,26
gfp_rand6_frame810.jpg,shark,1,535,770,140,gfp_rand6,75,27
gfp_rand6_frame840.jpg,shark,3,533,762,188,gfp_rand6,75,28
gfp_rand6_frame870.jpg,shark,0,553,857,249,gfp_rand6,75,29
gfp_rand6_frame900.jpg,shark,28,562,808,307,gfp_rand6,75,30
gfp_rand6_frame930.jpg,shark,0,567,810,352,gfp_rand6,75,31
