filename,class,ymin,xmin,xmax,ymax,source,track_id,frame_id
gfp_maldives1_frame330.jpg,shark,206,385,459,261,gfp_maldives1,17,11
gfp_maldives1_frame360.jpg,shark,206,362,474,304,gfp_maldives1,17,12
gfp_maldives1_frame390.jpg,shark,210,429,689,318,gfp_maldives1,17,13
gfp_maldives1_frame420.jpg,shark,233,678,859,343,gfp_maldives1,17,14
gfp_maldives1_frame450.jpg,shark,260,814,953,404,gfp_maldives1,17,15
gfp_maldives1_frame480.jpg,shark,333,1093,1279,483,gfp_maldives1,17,16
gfp_maldives1_frame750.jpg,shark,431,3,301,720,gfp_maldives1,18,25
gfp_maldives1_frame780.jpg,shark,320,2,615,719,gfp_maldives1,18,26
gfp_maldives1_frame810.jpg,shark,100,3,972,679,gfp_maldives1,18,27
gfp_maldives1_frame840.jpg,shark,16,2,1275,610,gfp_maldives1,18,28
gfp_maldives1_frame870.jpg,shark,0,4,1280,386,gfp_maldives1,18,29
gfp_maldives1_frame900.jpg,shark,1,765,1280,357,gfp_maldives1,18,30
gfp_maldives1_frame3450.jpg,shark,0,0,164,135,gfp_maldives1,19,115
gfp_maldives1_frame3480.jpg,shark,1,6,362,166,gfp_maldives1,19,116
gfp_maldives1_frame3510.jpg,shark,22,246,611,194,gfp_maldives1,19,117
gfp_maldives1_frame3540.jpg,shark,64,544,896,198,gfp_maldives1,19,118
gfp_maldives1_frame3570.jpg,shark,23,836,1168,172,gfp_maldives1,19,119
gfp_maldives1_frame960.jpg,ray,155,111,730,604,gfp_maldives1,21,32
gfp_maldives1_frame990.jpg,ray,130,82,732,604,gfp_maldives1,21,33
gfp_maldives1_frame1020.jpg,ray,133,120,751,529,gfp_maldives1,21,34
gfp_maldives1_frame1050.jpg,ray,137,46,668,614,gfp_maldives1,21,35
gfp_maldives1_frame1080.jpg,ray,54,1,786,529,gfp_maldives1,22,36
gfp_maldives1_frame1110.jpg,ray,46,0,767,544,gfp_maldives1,22,37
gfp_maldives1_frame1140.jpg,ray,14,2,733,676,gfp_maldives1,22,38
gfp_maldives1_frame1170.jpg,ray,14,35,700,616,gfp_maldives1,22,39
gfp_maldives1_frame1200.jpg,ray,150,1,620,538,gfp_maldives1,22,40
gfp_maldives1_frame1230.jpg,ray,79,1,430,568,gfp_maldives1,22,41
gfp_maldives1_frame1260.jpg,ray,138,0,383,538,gfp_maldives1,22,42
gfp_maldives1_frame1290.jpg,ray,297,0,286,407,gfp_maldives1,22,43
gfp_maldives1_frame1770.jpg,ray,352,68,746,600,gfp_maldives1,23,59
gfp_maldives1_frame1800.jpg,ray,355,82,757,602,gfp_maldives1,23,60
