filename,class,ymin,xmin,xmax,ymax,source,track_id,frame_id
gfp_montserrat1_frame1890.jpg,shark,616,30,650,710,gfp_montserrat1,18,63
gfp_montserrat1_frame1920.jpg,shark,193,5,854,713,gfp_montserrat1,18,64
gfp_montserrat1_frame1950.jpg,shark,0,9,1280,717,gfp_montserrat1,18,65
gfp_montserrat1_frame1980.jpg,shark,2,0,901,714,gfp_montserrat1,18,66
gfp_montserrat1_frame2010.jpg,shark,0,10,802,720,gfp_montserrat1,18,67
gfp_montserrat1_frame2040.jpg,shark,514,10,585,720,gfp_montserrat1,18,68
gfp_montserrat1_frame2070.jpg,shark,447,0,614,720,gfp_montserrat1,18,69
gfp_montserrat1_frame3150.jpg,shark,326,531,963,529,gfp_montserrat1,27,105
gfp_montserrat1_frame3180.jpg,shark,315,616,975,580,gfp_montserrat1,27,106
gfp_montserrat1_frame3210.jpg,shark,335,429,1034,609,gfp_montserrat1,27,107
gfp_montserrat1_frame3300.jpg,shark,476,457,862,685,gfp_montserrat1,30,110
gfp_montserrat1_frame3330.jpg,shark,379,531,1280,716,gfp_montserrat1,30,111
gfp_montserrat1_frame3360.jpg,shark,328,853,1278,680,gfp_montserrat1,30,112
gfp_montserrat1_frame3570.jpg,shark,58,2,811,643,gfp_montserrat1,34,119
gfp_montserrat1_frame3600.jpg,shark,66,1,935,695,gfp_montserrat1,34,120
gfp_montserrat1_frame3630.jpg,shark,50,0,983,618,gfp_montserrat1,34,121
gfp_montserrat1_frame3660.jpg,shark,0,4,957,593,gfp_montserrat1,34,122
gfp_montserrat1_frame3690.jpg,shark,8,0,778,720,gfp_montserrat1,34,123
gfp_montserrat1_frame3720.jpg,shark,0,0,968,720,gfp_montserrat1,34,124
gfp_montserrat1_frame3750.jpg,shark,0,0,978,716,gfp_montserrat1,34,125
gfp_montserrat1_frame3780.jpg,shark,0,0,1280,718,gfp_montserrat1,34,126
gfp_montserrat1_frame5040.jpg,shark,340,784,1061,450,gfp_montserrat1,47,168
gfp_montserrat1_frame5070.jpg,shark,303,663,897,437,gfp_montserrat1,47,169
gfp_montserrat1_frame5100.jpg,shark,274,549,685,379,gfp_montserrat1,47,170
