filename,class,ymin,xmin,xmax,ymax,source,track_id,frame_id
gfp_tobago1_frame3420.jpg,shark,230,13,402,403,gfp_tobago1,41,114
gfp_tobago1_frame3450.jpg,shark,187,74,587,351,gfp_tobago1,41,115
gfp_tobago1_frame3480.jpg,shark,185,352,591,279,gfp_tobago1,41,116
gfp_tobago1_frame3510.jpg,shark,134,170,528,309,gfp_tobago1,41,117
gfp_tobago1_frame3540.jpg,shark,89,0,342,318,gfp_tobago1,41,118
gfp_tobago1_frame3600.jpg,shark,481,369,1280,712,gfp_tobago1,42,120
gfp_tobago1_frame3630.jpg,shark,423,327,1277,713,gfp_tobago1,42,121
gfp_tobago1_frame3660.jpg,shark,282,185,1135,708,gfp_tobago1,42,122
gfp_tobago1_frame3690.jpg,shark,244,271,922,713,gfp_tobago1,42,123
gfp_tobago1_frame3720.jpg,shark,208,480,1144,712,gfp_tobago1,42,124
gfp_tobago1_frame3750.jpg,shark,264,509,1280,715,gfp_tobago1,42,125
gfp_tobago1_frame3780.jpg,shark,405,501,1280,672,gfp_tobago1,42,126
gfp_tobago1_frame3960.jpg,shark,546,1060,1200,673,gfp_tobago1,47,132
gfp_tobago1_frame4020.jpg,shark,594,463,890,709,gfp_tobago1,47,134
gfp_tobago1_frame4050.jpg,shark,506,21,461,648,gfp_tobago1,47,135
gfp_tobago1_frame4230.jpg,shark,196,0,102,308,gfp_tobago1,49,141
gfp_tobago1_frame4260.jpg,shark,141,0,254,303,gfp_tobago1,49,142
gfp_tobago1_frame4290.jpg,shark,141,18,494,330,gfp_tobago1,49,143
gfp_tobago1_frame4320.jpg,shark,146,165,807,353,gfp_tobago1,49,144
gfp_tobago1_frame4350.jpg,shark,154,355,1087,422,gfp_tobago1,49,145
gfp_tobago1_frame4380.jpg,shark,205,638,1280,445,gfp_tobago1,49,146
gfp_tobago1_frame4410.jpg,shark,223,948,1279,486,gfp_tobago1,49,147
gfp_tobago1_frame4530.jpg,shark,418,1005,1280,671,gfp_tobago1,50,151
gfp_tobago1_frame4560.jpg,shark,365,800,1280,711,gfp_tobago1,50,152
gfp_tobago1_frame4590.jpg,shark,288,682,1037,575,gfp_tobago1,50,153
gfp_tobago1_frame4620.jpg,shark,305,459,849,475,gfp_tobago1,50,154
gfp_tobago1_frame4650.jpg,shark,285,435,616,482,gfp_tobago1,50,155
gfp_tobago1_frame4680.jpg,shark,324,502,679,477,gfp_tobago1,50,156
gfp_tobago1_frame4710.jpg,shark,295,468,1059,457,gfp_tobago1,50,157
gfp_tobago1_frame4740.jpg,shark,212,749,1280,416,gfp_tobago1,50,158
gfp_tobago1_frame4770.jpg,shark,137,1063,1279,360,gfp_tobago1,50,159
gfp_tobago1_frame4800.jpg,shark,0,800,1280,421,gfp_tobago1,51,160
gfp_tobago1_frame4830.jpg,shark,3,201,1277,496,gfp_tobago1,51,161
gfp_tobago1_frame4860.jpg,shark,0,8,458,375,gfp_tobago1,51,162
gfp_tobago1_frame4890.jpg,shark,188,2,630,482,gfp_tobago1,51,163
gfp_tobago1_frame4920.jpg,shark,266,226,850,503,gfp_tobago1,51,164
gfp_tobago1_frame4950.jpg,shark,247,620,1078,417,gfp_tobago1,51,165
gfp_tobago1_frame4980.jpg,shark,300,855,1280,428,gfp_tobago1,51,166
gfp_tobago1_frame5010.jpg,shark,311,1108,1280,428,gfp_tobago1,51,167
gfp_tobago1_frame3900.jpg,shark,447,887,1137,548,gfp_tobago1,64,130
gfp_tobago1_frame3930.jpg,shark,489,673,887,569,gfp_tobago1,64,131
gfp_tobago1_frame3960.jpg,shark,534,375,587,624,gfp_tobago1,64,132
gfp_tobago1_frame3990.jpg,shark,473,217,339,553,gfp_tobago1,64,133
gfp_tobago1_frame4020.jpg,shark,433,431,624,514,gfp_tobago1,64,134
gfp_tobago1_frame4050.jpg,shark,453,651,817,533,gfp_tobago1,64,135
gfp_tobago1_frame4080.jpg,shark,469,809,1047,601,gfp_tobago1,64,136
gfp_tobago1_frame4110.jpg,shark,483,1109,1280,608,gfp_tobago1,64,137
gfp_tobago1_frame3900.jpg,shark,508,352,481,568,gfp_tobago1,65,130
gfp_tobago1_frame3930.jpg,shark,496,254,373,577,gfp_tobago1,65,131
gfp_tobago1_frame3960.jpg,shark,463,294,509,524,gfp_tobago1,65,132
gfp_tobago1_frame3990.jpg,shark,401,0,187,493,gfp_tobago1,65,133
gfp_tobago1_frame4080.jpg,shark,457,557,658,507,gfp_tobago1,65,136
gfp_tobago1_frame4110.jpg,shark,350,456,616,495,gfp_tobago1,65,137
gfp_tobago1_frame4140.jpg,shark,324,398,578,393,gfp_tobago1,65,138
gfp_tobago1_frame4170.jpg,shark,319,551,728,380,gfp_tobago1,65,139
gfp_tobago1_frame4440.jpg,shark,427,761,924,586,gfp_tobago1,66,148
gfp_tobago1_frame4470.jpg,shark,391,715,1217,629,gfp_tobago1,66,149
gfp_tobago1_frame4500.jpg,shark,374,835,1280,599,gfp_tobago1,66,150
gfp_tobago1_frame5040.jpg,shark,426,140,567,720,gfp_tobago1,68,168
gfp_tobago1_frame5220.jpg,shark,500,708,1084,714,gfp_tobago1,68,174
gfp_tobago1_frame5250.jpg,shark,0,7,1280,720,gfp_tobago1,68,175
gfp_tobago1_frame5280.jpg,shark,0,19,1280,446,gfp_tobago1,68,176
gfp_tobago1_frame5370.jpg,shark,379,842,1280,686,gfp_tobago1,69,179
gfp_tobago1_frame5400.jpg,shark,381,578,1279,713,gfp_tobago1,69,180
gfp_tobago1_frame5430.jpg,shark,410,367,882,686,gfp_tobago1,69,181
gfp_tobago1_frame5460.jpg,shark,484,361,493,632,gfp_tobago1,69,182
gfp_tobago1_frame5760.jpg,shark,475,1025,1280,604,gfp_tobago1,70,192
gfp_tobago1_frame5790.jpg,shark,438,751,1210,611,gfp_tobago1,70,193
gfp_tobago1_frame5820.jpg,shark,453,667,975,592,gfp_tobago1,70,194
gfp_tobago1_frame5850.jpg,shark,450,327,721,629,gfp_tobago1,70,195
gfp_tobago1_frame5880.jpg,shark,507,75,538,659,gfp_tobago1,70,196
gfp_tobago1_frame5910.jpg,shark,473,0,334,653,gfp_tobago1,70,197
gfp_tobago1_frame2940.jpg,ray,440,1164,1280,712,gfp_tobago1,74,98
gfp_tobago1_frame2970.jpg,ray,310,1005,1280,703,gfp_tobago1,74,99
gfp_tobago1_frame3000.jpg,ray,315,924,1280,618,gfp_tobago1,74,100
gfp_tobago1_frame3030.jpg,ray,284,826,1280,557,gfp_tobago1,74,101
gfp_tobago1_frame3060.jpg,ray,340,701,1279,599,gfp_tobago1,74,102
gfp_tobago1_frame3090.jpg,ray,251,585,1277,505,gfp_tobago1,74,103
gfp_tobago1_frame3120.jpg,ray,303,454,1279,518,gfp_tobago1,74,104
gfp_tobago1_frame3150.jpg,ray,276,284,1135,455,gfp_tobago1,74,105
gfp_tobago1_frame3180.jpg,ray,299,51,902,576,gfp_tobago1,74,106
gfp_tobago1_frame3210.jpg,ray,293,0,691,580,gfp_tobago1,74,107
gfp_tobago1_frame3240.jpg,ray,352,0,457,570,gfp_tobago1,74,108
gfp_tobago1_frame3270.jpg,ray,60,1117,1280,192,gfp_tobago1,75,109
gfp_tobago1_frame3300.jpg,ray,34,944,1237,290,gfp_tobago1,75,110
gfp_tobago1_frame3330.jpg,ray,142,757,1048,361,gfp_tobago1,75,111
gfp_tobago1_frame3360.jpg,ray,249,627,847,393,gfp_tobago1,75,112
